county_number,county,order_year,order_month,order_amount,order_revenue,number_of_orders
54,keokuk,2014,7,1121.62,12868.85,199
54,keokuk,2014,8,1239.92,13595.78,240
54,keokuk,2014,9,1025.71,12174,207
54,keokuk,2014,10,1058.96,11738.6,205
54,keokuk,2014,11,959.82,10049.86,169
54,keokuk,2014,12,1521.48,18020.92,309
54,keokuk,2015,1,986.63,12255.23,222
54,keokuk,2015,2,1023.17,11157.42,208
54,keokuk,2015,3,1110.81,12194.09,194
54,keokuk,2015,4,765.74,8430.11,176
54,keokuk,2015,5,1038.99,11425.34,193
54,keokuk,2015,6,1027.09,11366.74,230
54,keokuk,2015,7,1038.93,11027.8,214
54,keokuk,2015,8,959.23,10396.03,230
54,keokuk,2015,9,922.73,10960.12,208
54,keokuk,2015,10,1149.89,13487.35,262
54,keokuk,2015,11,1388.5,17203.42,323
54,keokuk,2015,12,1614.69,19657.13,337
54,keokuk,2016,1,941.71,10855.96,205
54,keokuk,2016,2,1244.88,13793.67,286
54,keokuk,2016,3,411.74,4660.32,118
54,keokuk,2016,4,503.31,5197.1,122
54,keokuk,2016,5,694.77,7341.17,186
54,keokuk,2016,6,697.86,7174.29,180
54,keokuk,2016,7,406.86,4183.16,109
54,keokuk,2016,8,546.49,6107.72,124
54,keokuk,2016,9,1503.74,17051.46,289
54,keokuk,2016,10,1160.08,13237.63,271
54,keokuk,2016,11,1336.04,15694.33,267
54,keokuk,2016,12,1496.48,19645.98,332
54,keokuk,2017,1,1010.63,11883.33,236
54,keokuk,2017,2,1138.94,12896.89,280
54,keokuk,2017,3,1138.7,12978.08,260
54,keokuk,2017,4,916.42,10867.7,211
54,keokuk,2017,5,1373.75,14773.15,297
54,keokuk,2017,6,991.06,10975.57,253
54,keokuk,2017,7,1428.04,15545.33,310
54,keokuk,2017,8,1157.31,12685.9,262
54,keokuk,2017,9,1003.82,10823.77,222
54,keokuk,2017,10,1375.76,15130.45,312
54,keokuk,2017,11,973.47,10831.23,224
54,keokuk,2017,12,1429.94,17515.39,307
54,keokuk,2018,1,1412.31,15681.3,342
54,keokuk,2018,2,912.92,10192.92,203
54,keokuk,2018,3,1192.11,12944.31,257
54,keokuk,2018,4,1365.94,14861.87,281
54,keokuk,2018,5,1123.33,13112.65,259
54,keokuk,2018,6,1416.43,14473.04,315
54,keokuk,2018,7,1406.85,17182.91,301
54,keokuk,2018,8,1189.84,13041.4,267
54,keokuk,2018,9,932.57,10208.76,202
54,keokuk,2018,10,1165.12,13366.13,252
54,keokuk,2018,11,1005.5,11651.92,241
54,keokuk,2018,12,1461.79,18326.16,377
54,keokuk,2019,1,1065.96,12010.15,227
54,keokuk,2019,2,1149.35,13566.94,276
54,keokuk,2019,3,1065.75,12868.2,278
54,keokuk,2019,4,1210.18,15401.08,355
54,keokuk,2019,5,1446.29,16671.76,446
54,keokuk,2019,6,1445.79,16127.66,397
54,keokuk,2019,7,1722.34,24100.91,465
54,keokuk,2019,8,1117.99,14169.23,365
54,keokuk,2019,9,1545.35,19670.83,412
54,keokuk,2019,10,2018.25,27006.45,553
54,keokuk,2019,11,1313.05,18614.03,437
54,keokuk,2019,12,1454.96,18970.49,409
54,keokuk,2020,5,2010.23,24907.12,560
54,keokuk,2020,6,1778.09,21794.95,511
54,keokuk,2020,7,472.04,6577.54,132
54,keokuk,2020,11,1242.78,16705.99,390
55,kossuth,2012,1,9123.28,115700.83,1026
55,kossuth,2012,2,13214.19,149393.7,1150
55,kossuth,2012,3,9666.5,117409.02,982
55,kossuth,2012,4,9222.98,114648.21,1046
55,kossuth,2012,5,13971.05,164879.58,1250
55,kossuth,2012,6,11228.29,128023.14,1065
55,kossuth,2012,7,11360.03,141986.5,1275
55,kossuth,2012,8,10033.49,122234.45,1221
55,kossuth,2012,9,7094.64,88866.19,893
55,kossuth,2012,10,17345,209501.25,1328
55,kossuth,2012,11,8434.21,112502.47,1047
55,kossuth,2012,12,10329.98,137092.67,1281
55,kossuth,2013,1,10117.29,124674.49,1112
55,kossuth,2013,2,10203.39,121040.27,955
55,kossuth,2013,3,9044.63,112868.47,962
55,kossuth,2013,4,10079.54,129772.93,1173
55,kossuth,2013,5,10692.85,126261.43,1116
55,kossuth,2013,6,13191.51,163815.71,1142
55,kossuth,2013,7,13951.83,174899.7,1473
55,kossuth,2013,8,9173.64,117384.96,1000
55,kossuth,2013,9,7942.33,100172.4,974
55,kossuth,2013,10,14663.77,184489.86,1361
55,kossuth,2013,11,9492.52,123148.53,1061
55,kossuth,2013,12,13791.55,182332.08,1619
55,kossuth,2014,1,9462.24,121826.02,1027
55,kossuth,2014,2,10621.23,129133.28,972
55,kossuth,2014,3,9948.16,127248.71,1012
55,kossuth,2014,4,11767.12,144310.71,1269
55,kossuth,2014,5,10044.95,127919.34,1102
55,kossuth,2014,6,10381.68,131880.71,1113
55,kossuth,2014,7,15177.18,195832.08,1634
55,kossuth,2014,8,9486.17,117624.16,1026
55,kossuth,2014,9,8874.07,118018.09,1065
55,kossuth,2014,10,15424.63,188448.28,1422
55,kossuth,2014,11,9988.13,133542.84,1148
55,kossuth,2014,12,14804.6,198994.57,1593
55,kossuth,2015,1,9318.79,122441.24,1081
55,kossuth,2015,2,12294.77,151052.35,1050
55,kossuth,2015,3,9736.47,132159.49,1057
55,kossuth,2015,4,11301.05,148188.69,1297
55,kossuth,2015,5,10585.47,136869.19,1091
55,kossuth,2015,6,15195.66,196694.86,1456
55,kossuth,2015,7,11386.55,147344.56,1180
55,kossuth,2015,8,9852.77,123857.43,949
55,kossuth,2015,9,12451.92,153432.37,1203
55,kossuth,2015,10,9543.02,124247.17,956
55,kossuth,2015,11,9579.82,133904.16,1045
55,kossuth,2015,12,15294.26,198427.18,1532
55,kossuth,2016,1,8739.77,110441.75,913
55,kossuth,2016,2,8519.17,106326.87,827
55,kossuth,2016,3,8750.61,114794.63,962
55,kossuth,2016,4,9109.58,114032.73,851
55,kossuth,2016,5,9694.38,122737.76,945
55,kossuth,2016,6,12522.2,167287.81,1350
55,kossuth,2016,7,9404.29,125945.34,1044
55,kossuth,2016,8,7717.84,99488.17,812
55,kossuth,2016,9,12489.77,157278.63,1204
55,kossuth,2016,10,10361.05,142396.36,981
55,kossuth,2016,11,9476.47,127897.39,1011
55,kossuth,2016,12,14666.32,199680.24,1540
55,kossuth,2017,1,7968.24,108342.63,942
55,kossuth,2017,2,11342.22,136494.93,826
55,kossuth,2017,3,10900.12,138295.06,1128
55,kossuth,2017,4,9975.6,127353,940
55,kossuth,2017,5,10599.67,139418.91,1081
55,kossuth,2017,6,14125.37,188988.35,1442
55,kossuth,2017,7,15324.78,195673.44,1163
55,kossuth,2017,8,8493.34,104019.98,827
55,kossuth,2017,9,10246.14,136484.72,1128
55,kossuth,2017,10,9339.95,126124.28,965
55,kossuth,2017,11,9582.54,131180.7,949
55,kossuth,2017,12,15616.2,211130.17,1389
55,kossuth,2018,1,8870.43,117630.39,856
55,kossuth,2018,2,8166.1,111063.75,844
55,kossuth,2018,3,11325.22,152629.84,1099
55,kossuth,2018,4,9508.05,131100.38,951
55,kossuth,2018,5,11656.06,156539.84,993
55,kossuth,2018,6,15483.46,212484.78,1286
55,kossuth,2018,7,8897.31,119946.69,939
55,kossuth,2018,8,13404.66,177773.95,1056
55,kossuth,2018,9,11800.74,144847.24,841
55,kossuth,2018,10,12074.22,189546.4,941
55,kossuth,2018,11,11884.38,172888.23,1190
55,kossuth,2018,12,11107.97,156107.35,1132
55,kossuth,2019,1,8927.03,125099.4,868
55,kossuth,2019,2,11031.5,140360.57,1022
55,kossuth,2019,3,12149.67,186927.94,1161
55,kossuth,2019,4,9596.75,134507.71,884
55,kossuth,2019,5,12937.69,170441.18,1137
55,kossuth,2019,6,13324.56,194480.7,1214
55,kossuth,2019,7,10947.82,150372.87,1214
55,kossuth,2019,8,8674.04,123297.62,881
55,kossuth,2019,9,9005.22,129361.33,840
55,kossuth,2019,10,12446.59,174552.81,1183
55,kossuth,2019,11,10581.29,152559.21,1141
55,kossuth,2019,12,5551.72,84326.78,590
55,kossuth,2020,5,12292.89,168088.96,1202
55,kossuth,2020,6,15920.2,237019.41,1413
55,kossuth,2020,7,4272.31,64834.44,400
55,kossuth,2020,11,6901.08,114147.69,775
56,lee,2012,1,16772.36,210030.41,2012
56,lee,2012,2,16728.96,223688.85,1907
56,lee,2012,3,17820.03,240558.06,1860
56,lee,2012,4,15897.04,223193.67,1883
56,lee,2012,5,19549.42,243707.43,2338
56,lee,2012,6,16317.02,213280.42,1921
56,lee,2012,7,20064.91,255222.2,2312
56,lee,2012,8,22533.52,269459.75,1971
56,lee,2012,9,15477.2,213837.12,1839
56,lee,2012,10,29683.4,412747.8,2607
56,lee,2012,11,14667.81,197225.54,1972
56,lee,2012,12,23248.79,322422.4,2631
56,lee,2013,1,17906.73,204688.26,1806
56,lee,2013,2,14408.75,200517.05,1798
56,lee,2013,3,16448.79,231223.95,1955
56,lee,2013,4,23924.03,311183.1,2380
56,lee,2013,5,16545.33,216681.22,2028
56,lee,2013,6,16267.7,195540.93,1928
56,lee,2013,7,20189.91,277156.06,2367
56,lee,2013,8,18497.85,226117.87,1977
56,lee,2013,9,17593.31,235514.72,2238
56,lee,2013,10,20761.19,325817.04,2091
56,lee,2013,11,15663.44,211939.83,1932
56,lee,2013,12,24581.64,336363.94,2780
56,lee,2014,1,17582.78,232235.58,2021
56,lee,2014,2,15342.5,216448.69,1970
56,lee,2014,3,22019.8,303377.16,2473
56,lee,2014,4,19738.53,257742.62,1949
56,lee,2014,5,15794.59,213310.75,1878
56,lee,2014,6,28479.13,384972.72,2798
56,lee,2014,7,18597.98,253828.41,2169
56,lee,2014,8,22849.25,305058.11,2541
56,lee,2014,9,16581.17,235659.31,1983
56,lee,2014,10,22071.11,295183.48,2227
56,lee,2014,11,16726.77,237205.94,2068
56,lee,2014,12,30268.89,461616.72,3170
56,lee,2015,1,19384.45,252959.29,2125
56,lee,2015,2,19044.17,293170.12,2093
56,lee,2015,3,24228.56,352759.39,2604
56,lee,2015,4,21024.71,325483.27,2226
56,lee,2015,5,18211.81,252560.85,2115
56,lee,2015,6,26531.68,370516.98,2804
56,lee,2015,7,19255.39,285377.33,2134
56,lee,2015,8,24309.38,369991.92,2746
56,lee,2015,9,23516.67,333814.72,2089
56,lee,2015,10,18279.69,282877.44,1957
56,lee,2015,11,27512.81,391058.59,2613
56,lee,2015,12,22713.87,364475.91,2291
56,lee,2016,1,15475.68,233310.07,1790
56,lee,2016,2,22156.77,324902.52,2146
56,lee,2016,3,18033.22,254215.21,1919
56,lee,2016,4,17584.15,271501.21,1788
56,lee,2016,5,24498.73,360058.4,2292
56,lee,2016,6,21493.38,300816.88,2130
56,lee,2016,7,17047.45,244856.77,1881
56,lee,2016,8,19087.23,305758.63,2368
56,lee,2016,9,18473.28,254591.71,1939
56,lee,2016,10,25476.23,396813.97,2488
56,lee,2016,11,17458.45,255191.18,2074
56,lee,2016,12,26045.22,413956.66,2579
56,lee,2017,1,14913.36,213731.13,1938
56,lee,2017,2,20185.03,286870.67,1810
56,lee,2017,3,18080.55,263765.31,1814
56,lee,2017,4,17794.93,272280.25,1831
56,lee,2017,5,19553.69,277400.93,2129
56,lee,2017,6,23402.95,309246.22,2103
56,lee,2017,7,22994.52,347838.07,2386
56,lee,2017,8,24060.66,355393.43,2146
56,lee,2017,9,13994.44,200239.23,1515
56,lee,2017,10,23266.89,341573.31,2416
56,lee,2017,11,18677.41,279344.2,1961
56,lee,2017,12,21785.48,339336.41,2165
56,lee,2018,1,17569.3,262129.07,2210
56,lee,2018,2,16762.43,236787.91,1765
56,lee,2018,3,18674.4,297039.27,2087
56,lee,2018,4,24945.35,349474.37,2363
56,lee,2018,5,18107.26,281000.28,1802
56,lee,2018,6,23680.64,330655.91,2515
56,lee,2018,7,18697.89,286627.12,1932
56,lee,2018,8,22106.85,340878.89,2310
56,lee,2018,9,15135.1,226147.46,1536
56,lee,2018,10,22430.03,339596.41,2628
56,lee,2018,11,17120.2,268560.11,2141
56,lee,2018,12,30784.38,473060.92,3022
56,lee,2019,1,14059.91,216302.18,1686
56,lee,2019,2,21517.39,337025.41,1991
56,lee,2019,3,17434.35,257714.39,1971
56,lee,2019,4,20295.75,305320,2161
56,lee,2019,5,26708.28,398925.46,2835
56,lee,2019,6,24362.24,384016.12,2221
56,lee,2019,7,27208.13,399325.61,2899
56,lee,2019,8,21425.86,341929.09,2077
56,lee,2019,9,19412.06,312020.73,1983
56,lee,2019,10,22902.81,366879.93,2465
56,lee,2019,11,22758.81,342284.4,2304
56,lee,2019,12,17670.72,298703.84,1898
56,lee,2020,5,19932.65,298040.05,2627
56,lee,2020,6,21147.02,352323.98,2532
56,lee,2020,7,5381.7,85790.31,643
56,lee,2020,11,16558.92,271350.05,1811
57,linn,2012,1,103443.15,1305536.93,11255
57,linn,2012,2,123841.98,1629506.67,12835
57,linn,2012,3,132688.49,1757468.12,14883
57,linn,2012,4,130499.72,1749374.43,13210
57,linn,2012,5,154438.44,1976492.59,16387
57,linn,2012,6,145327.18,1977493.67,13370
57,linn,2012,7,129693.84,1740919.61,13539
57,linn,2012,8,149245.25,1913419.76,15954
57,linn,2012,9,123987.68,1706070,12880
57,linn,2012,10,200913.76,2805223.53,14956
57,linn,2012,11,130042.26,1863808.39,14890
57,linn,2012,12,153290.13,2273370.65,16894
57,linn,2013,1,126405.39,1716605.31,14650
57,linn,2013,2,118428.35,1708077.26,12556
57,linn,2013,3,125219.8,1767078.61,13070
57,linn,2013,4,130184.82,1694491.88,13774
57,linn,2013,5,157387.58,2093943.82,15759
57,linn,2013,6,134533.28,1803481.34,12880
57,linn,2013,7,141156.36,1934191.34,16173
57,linn,2013,8,139570.76,1849317.83,13714
57,linn,2013,9,125218.48,1679745.13,14029
57,linn,2013,10,207278.66,3124262.49,15439
57,linn,2013,11,106978.74,1526210.23,12082
57,linn,2013,12,153476.4,2314391.28,17565
57,linn,2014,1,133975.72,1771169.58,13174
57,linn,2014,2,121949.27,1708675.82,12398
57,linn,2014,3,125273.65,1739119.92,13534
57,linn,2014,4,142836.61,1967005.69,14822
57,linn,2014,5,132309.85,1756720.64,13014
57,linn,2014,6,155155.01,2151268.39,15213
57,linn,2014,7,135709.69,1817582.95,14507
57,linn,2014,8,135757.04,1850698.98,14373
57,linn,2014,9,143604.59,2089617.98,14041
57,linn,2014,10,156480.13,2224345.99,13991
57,linn,2014,11,120858.72,1753098.53,12681
57,linn,2014,12,183738.56,2736824.04,19175
57,linn,2015,1,113656.35,1565011.95,13134
57,linn,2015,2,138001.19,1953973.55,13740
57,linn,2015,3,160682.92,2316064.81,16173
57,linn,2015,4,126502.28,1825988.78,14723
57,linn,2015,5,139213.88,1929885.19,14430
57,linn,2015,6,179680.29,2518953.3,18138
57,linn,2015,7,126956.7,1760015.9,14245
57,linn,2015,8,138443.86,1957512.6,16508
57,linn,2015,9,148288.44,2061974.45,16261
57,linn,2015,10,152787.35,2200110.47,15082
57,linn,2015,11,155520.43,2331388.69,16600
57,linn,2015,12,164939.28,2559849.19,18736
57,linn,2016,1,120024.22,1791667.41,13480
57,linn,2016,2,155365.49,2122203.53,14949
57,linn,2016,3,135131.33,1951736.58,15269
57,linn,2016,4,127958.07,1854508.99,13879
57,linn,2016,5,159265.67,2194206.2,17249
57,linn,2016,6,157045.4,2189079.49,16034
57,linn,2016,7,125232.86,1785299.33,13585
57,linn,2016,8,132283.43,2052716.96,18001
57,linn,2016,9,131158.9,1873754.61,13340
57,linn,2016,10,146190.01,2197288.42,14926
57,linn,2016,11,162625.32,2398971.8,16871
57,linn,2016,12,170374.36,2632974.56,17085
57,linn,2017,1,123908.25,1818928.71,14797
57,linn,2017,2,149013.67,2063291.08,12980
57,linn,2017,3,136350.25,2024823.57,14154
57,linn,2017,4,132676.98,1951171.06,14187
57,linn,2017,5,171726.2,2461222.56,17998
57,linn,2017,6,165201.26,2418266.65,15438
57,linn,2017,7,154669.27,2201327.86,14692
57,linn,2017,8,173361.84,2467728.76,17300
57,linn,2017,9,136142.91,1990647.68,12891
57,linn,2017,10,187949.47,2998435.46,17022
57,linn,2017,11,158795.74,2509196.25,15227
57,linn,2017,12,156643.75,2433166.61,16716
57,linn,2018,1,135373.16,1975657.11,16108
57,linn,2018,2,146369.71,2144019.79,13799
57,linn,2018,3,136585.53,2055782.58,14717
57,linn,2018,4,163064.23,2374637.37,15987
57,linn,2018,5,196764.96,2778375.04,19164
57,linn,2018,6,156933.11,2364838.33,16278
57,linn,2018,7,160115.96,2343010.97,16207
57,linn,2018,8,169909.6,2524382.08,16851
57,linn,2018,9,140746.51,2065333.65,13794
57,linn,2018,10,204338.32,3408712.79,19181
57,linn,2018,11,166653.96,2613706.63,15378
57,linn,2018,12,168382.65,2657323.14,18394
57,linn,2019,1,136084.2,2023903.77,16242
57,linn,2019,2,149876.85,2111257.62,14500
57,linn,2019,3,131864.74,2023431.38,14543
57,linn,2019,4,172107.17,2564361.73,16963
57,linn,2019,5,184242.06,2718899.25,18360
57,linn,2019,6,158216.85,2429626.6,15986
57,linn,2019,7,156077.29,2335987.77,17236
57,linn,2019,8,183075.5,2792637.11,16709
57,linn,2019,9,146546.82,2248405.72,15361
57,linn,2019,10,184939.54,3080600.93,17666
57,linn,2019,11,161016.53,2670295.76,16647
57,linn,2019,12,118448.86,1904028.52,13203
57,linn,2020,5,177302.43,2774567.8,19979
57,linn,2020,6,190720.6,3116723.73,20079
57,linn,2020,7,34463.61,577970.52,3367
57,linn,2020,11,130079.6,2191867.63,14999
58,louisa,2012,1,1279.95,16689.84,350
58,louisa,2012,2,1779.56,22508.33,504
58,louisa,2012,3,1128.11,13542.67,333
58,louisa,2012,4,1548.95,19554.09,399
58,louisa,2012,5,2048.49,26527.93,559
58,louisa,2012,6,1449.87,16960.65,408
58,louisa,2012,7,1649.62,19876.63,466
58,louisa,2012,8,1975.17,24040.07,521
58,louisa,2012,9,1260.71,16047.62,357
58,louisa,2012,10,2004.85,24638.28,526
58,louisa,2012,11,1462.88,18511.96,388
58,louisa,2012,12,1592.46,19610.15,491
58,louisa,2013,1,1778.37,22014.65,498
58,louisa,2013,2,1257.72,16089.61,380
58,louisa,2013,3,1344.49,17239.73,411
58,louisa,2013,4,1290.08,16814.53,377
58,louisa,2013,5,1765.56,23040.22,562
58,louisa,2013,6,1283.69,16189.84,407
58,louisa,2013,7,1714.59,21534.25,477
58,louisa,2013,8,1507.15,19759.6,413
58,louisa,2013,9,1605.1,21198.87,406
58,louisa,2013,10,1356.24,17476.34,323
58,louisa,2013,11,938.47,12800.94,205
58,louisa,2013,12,2116.85,27935.68,596
58,louisa,2014,1,1450.9,19906.92,382
58,louisa,2014,2,1001.38,12282.01,287
58,louisa,2014,3,1607.99,21560.92,418
58,louisa,2014,4,1669.77,24080.83,347
58,louisa,2014,5,1106.38,14218.48,301
58,louisa,2014,6,1645.74,21763.76,385
58,louisa,2014,7,1474.61,20150.71,337
58,louisa,2014,8,1527.9,19109.86,387
58,louisa,2014,9,1720.18,22998.4,399
58,louisa,2014,10,1232.05,16062.83,303
58,louisa,2014,11,1468.4,19756.24,367
58,louisa,2014,12,1749.58,24519.27,408
58,louisa,2015,1,1579.71,21534.05,409
58,louisa,2015,2,1158.97,15884.69,274
58,louisa,2015,3,1497.85,21773,408
58,louisa,2015,4,1381.47,20546.56,359
58,louisa,2015,5,1008.61,14258.29,260
58,louisa,2015,6,1375.05,19652.55,339
58,louisa,2015,7,1827.03,24748.86,345
58,louisa,2015,8,1329.28,18912.8,285
58,louisa,2015,9,1248.77,15694.17,266
58,louisa,2015,10,1206.03,17062.54,249
58,louisa,2015,11,1646.74,23915.32,336
58,louisa,2015,12,1284.17,18445.12,259
58,louisa,2016,1,1184.41,17390.57,263
58,louisa,2016,2,1343.08,17749.63,295
58,louisa,2016,3,1179.45,16756.1,260
58,louisa,2016,4,566.39,7497.09,102
58,louisa,2016,5,971.24,12865.7,153
58,louisa,2016,6,806.49,10290.57,133
58,louisa,2016,7,762.71,10525.9,135
58,louisa,2016,8,832.65,11185.74,155
58,louisa,2016,9,1411.9,20264.13,348
58,louisa,2016,10,1563.48,21679.82,375
58,louisa,2016,11,1379.32,19903.83,324
58,louisa,2016,12,1434.42,21015.21,353
58,louisa,2017,1,1628.38,23551.88,431
58,louisa,2017,2,1262.78,17458.56,305
58,louisa,2017,3,1301.38,18040.72,323
58,louisa,2017,4,1502.75,20274.58,367
58,louisa,2017,5,1671.93,22633.51,401
58,louisa,2017,6,1598.25,21215.34,403
58,louisa,2017,7,1820.1,25425.73,458
58,louisa,2017,8,1351.19,19051.71,361
58,louisa,2017,9,1528.39,22095.33,392
58,louisa,2017,10,1860.63,25763.51,448
58,louisa,2017,11,1395.22,20808.22,372
58,louisa,2017,12,1603.06,21740.12,371
58,louisa,2018,1,1951.19,28169.07,513
58,louisa,2018,2,1378.56,19496.97,296
58,louisa,2018,3,1346.38,19730.89,331
58,louisa,2018,4,1608.18,24634.4,388
58,louisa,2018,5,2085.95,30726,477
58,louisa,2018,6,1748.12,24616.78,421
58,louisa,2018,7,1732.3,24096.16,428
58,louisa,2018,8,1910.57,27311.81,419
58,louisa,2018,9,1354.19,16845.84,288
58,louisa,2018,10,1561.2,21691.92,374
58,louisa,2018,11,981.3,13573.81,270
58,louisa,2018,12,1458.51,21144.97,316
58,louisa,2019,1,1345.91,20355.71,325
58,louisa,2019,2,1103.94,15693.88,262
58,louisa,2019,3,1008.19,14614.08,235
58,louisa,2019,4,1361.15,20263.94,317
58,louisa,2019,5,1532.79,22043.65,385
58,louisa,2019,6,1296.24,19527.52,288
58,louisa,2019,7,1116.65,16026.69,258
58,louisa,2019,8,1648.25,24969.95,409
58,louisa,2019,9,1241.79,17829,283
58,louisa,2019,10,1129.74,17694.23,282
58,louisa,2019,11,1767.16,26767.72,416
58,louisa,2019,12,946.48,13837.44,239
58,louisa,2020,5,1598.96,26700.67,376
58,louisa,2020,6,1596.65,23775.27,307
58,louisa,2020,7,340.11,5648.66,73
58,louisa,2020,11,1204.39,18543.28,290
59,lucas,2012,1,1170.74,13266.95,266
59,lucas,2012,2,1486,16517.6,304
59,lucas,2012,3,1459.25,16511.28,314
59,lucas,2012,4,1791.74,19236.14,377
59,lucas,2012,5,1369,15613.39,309
59,lucas,2012,6,2618.12,32884.46,450
59,lucas,2012,7,2588.87,33479.02,452
59,lucas,2012,8,1896.5,21940.46,386
59,lucas,2012,9,1252.25,14874.63,247
59,lucas,2012,10,2057.75,27633.34,374
59,lucas,2012,11,1784,22930.51,331
59,lucas,2012,12,2444,33839.38,454
59,lucas,2013,1,1384.79,16363.7,289
59,lucas,2013,2,3508.34,47972.15,578
59,lucas,2013,3,1618.87,20993.91,208
59,lucas,2013,4,2200.83,28515.73,252
59,lucas,2013,5,2169.8,29225.49,228
59,lucas,2013,6,1831.59,21687.83,334
59,lucas,2013,7,1885.37,24972.22,358
59,lucas,2013,8,2525.02,29195.7,474
59,lucas,2013,9,1509.79,19152.38,331
59,lucas,2013,10,3849.19,45463.76,537
59,lucas,2013,11,1932.83,24880.5,421
59,lucas,2013,12,2536.8,34955.33,545
59,lucas,2014,1,2366.17,29583.79,436
59,lucas,2014,2,3218.58,38465.41,364
59,lucas,2014,3,1478.1,19069.97,330
59,lucas,2014,4,2114.62,34105.73,339
59,lucas,2014,5,2193.25,28068.84,520
59,lucas,2014,6,2339.13,32630.58,448
59,lucas,2014,7,2641.84,33214.98,629
59,lucas,2014,8,2162.32,26093.12,479
59,lucas,2014,9,3412.78,41995.27,465
59,lucas,2014,10,3727.2,48867.95,485
59,lucas,2014,11,2099.1,29415.45,346
59,lucas,2014,12,3572.75,54165.71,514
59,lucas,2015,1,1807.64,24926.84,272
59,lucas,2015,2,1749.25,24220.75,270
59,lucas,2015,3,1962.05,27543.51,288
59,lucas,2015,4,2531.53,34556.84,394
59,lucas,2015,5,3417.11,40169.51,336
59,lucas,2015,6,2630.56,37062.52,413
59,lucas,2015,7,2900.9,39662.36,381
59,lucas,2015,8,2375.11,31247.43,306
59,lucas,2015,9,2645.24,36143.67,379
59,lucas,2015,10,2557.53,32467.37,293
59,lucas,2015,11,2073.01,30977.82,296
59,lucas,2015,12,3409.82,54862.87,433
59,lucas,2016,1,2161.29,28353.34,293
59,lucas,2016,2,2999.27,34740.28,253
59,lucas,2016,3,3002.15,38304.1,367
59,lucas,2016,4,1934.19,26566.8,259
59,lucas,2016,5,2153.24,27681.93,308
59,lucas,2016,6,2936.89,40514.03,394
59,lucas,2016,7,2197.5,29870.63,292
59,lucas,2016,8,2453.47,38072.87,389
59,lucas,2016,9,2834.33,35496.6,335
59,lucas,2016,10,2463.09,35796.3,349
59,lucas,2016,11,3416.02,51966.87,436
59,lucas,2016,12,3700.88,51494.13,489
59,lucas,2017,1,2191.57,36494.38,264
59,lucas,2017,2,2576.4,32218.55,292
59,lucas,2017,3,2505.15,32572.37,386
59,lucas,2017,4,3036.06,37837.02,348
59,lucas,2017,5,3246.96,45547.49,435
59,lucas,2017,6,2506.47,31644.23,358
59,lucas,2017,7,2770.28,38619.54,388
59,lucas,2017,8,3463.63,42792.2,421
59,lucas,2017,9,3007.36,41833.03,410
59,lucas,2017,10,2787.48,44382.19,329
59,lucas,2017,11,2984.88,45604.25,442
59,lucas,2017,12,4472.47,72555.05,448
59,lucas,2018,1,2642.33,38887.52,452
59,lucas,2018,2,2499.73,31783.41,314
59,lucas,2018,3,2868.09,36887.52,379
59,lucas,2018,4,2506.65,35700.45,358
59,lucas,2018,5,3943.32,56149.38,496
