Episode Number,Season,Episode,Rating,Code,Number of Episodes,Prop Through Series,Title,main_character_left
25,2,16,8.0,tt0149460,124,0.20161290322580644,Futurama,0
27,2,18,8.6,tt0149460,124,0.21774193548387097,Futurama,0
29,2,20,8.6,tt0149460,124,0.23387096774193547,Futurama,0
32,3,3,7.5,tt0149460,124,0.25806451612903225,Futurama,0
34,3,5,8.8,tt0149460,124,0.27419354838709675,Futurama,0
37,3,8,7.3,tt0149460,124,0.29838709677419356,Futurama,0
39,3,10,9.4,tt0149460,124,0.31451612903225806,Futurama,0
42,3,13,7.4,tt0149460,124,0.3387096774193548,Futurama,0
44,3,15,7.8,tt0149460,124,0.3548387096774194,Futurama,0
46,4,2,7.9,tt0149460,124,0.3709677419354839,Futurama,0
49,4,5,8.7,tt0149460,124,0.3951612903225806,Futurama,0
51,4,7,7.7,tt0149460,124,0.4112903225806452,Futurama,0
54,4,10,7.2,tt0149460,124,0.43548387096774194,Futurama,0
56,4,12,8.3,tt0149460,124,0.45161290322580644,Futurama,0
58,5,2,9.5,tt0149460,124,0.46774193548387094,Futurama,0
61,5,5,7.9,tt0149460,124,0.49193548387096775,Futurama,0
63,5,7,8.3,tt0149460,124,0.5080645161290323,Futurama,0
66,5,10,8.9,tt0149460,124,0.532258064516129,Futurama,0
68,5,12,7.8,tt0149460,124,0.5483870967741935,Futurama,0
70,5,14,7.8,tt0149460,124,0.5645161290322581,Futurama,0
73,6,1,7.9,tt0149460,124,0.5887096774193549,Futurama,0
75,6,3,7.9,tt0149460,124,0.6048387096774194,Futurama,0
78,6,6,8.7,tt0149460,124,0.6290322580645161,Futurama,0
80,6,8,7.5,tt0149460,124,0.6451612903225806,Futurama,0
83,6,11,7.4,tt0149460,124,0.6693548387096774,Futurama,0
85,6,13,6.7,tt0149460,124,0.6854838709677419,Futurama,0
87,6,15,7.7,tt0149460,124,0.7016129032258065,Futurama,0
90,6,18,7.6,tt0149460,124,0.7258064516129032,Futurama,0
92,6,20,7.5,tt0149460,124,0.7419354838709677,Futurama,0
95,6,23,7.8,tt0149460,124,0.7661290322580645,Futurama,0
97,6,25,8.0,tt0149460,124,0.782258064516129,Futurama,0
99,7,1,7.8,tt0149460,124,0.7983870967741935,Futurama,0
102,7,4,7.3,tt0149460,124,0.8225806451612904,Futurama,0
104,7,6,7.2,tt0149460,124,0.8387096774193549,Futurama,0
107,7,9,7.5,tt0149460,124,0.8629032258064516,Futurama,0
109,7,11,7.7,tt0149460,124,0.8790322580645161,Futurama,0
111,7,13,7.3,tt0149460,124,0.8951612903225806,Futurama,0
114,7,16,7.5,tt0149460,124,0.9193548387096774,Futurama,0
116,7,18,7.3,tt0149460,124,0.9354838709677419,Futurama,0
119,7,21,7.2,tt0149460,124,0.9596774193548387,Futurama,0
121,7,23,8.4,tt0149460,124,0.9758064516129032,Futurama,0
2,1,2,4.2,tt0158417,53,0.03773584905660377,Mahabharat,0
3,1,3,4.4,tt0158417,53,0.05660377358490566,Mahabharat,0
4,1,4,4.8,tt0158417,53,0.07547169811320754,Mahabharat,0
5,1,5,4.0,tt0158417,53,0.09433962264150944,Mahabharat,0
6,1,6,4.2,tt0158417,53,0.11320754716981132,Mahabharat,0
7,1,7,3.8,tt0158417,53,0.1320754716981132,Mahabharat,0
8,1,8,5.1,tt0158417,53,0.1509433962264151,Mahabharat,0
9,1,9,4.6,tt0158417,53,0.16981132075471697,Mahabharat,0
10,1,10,4.1,tt0158417,53,0.18867924528301888,Mahabharat,0
11,1,11,3.6,tt0158417,53,0.20754716981132076,Mahabharat,0
12,1,12,3.6,tt0158417,53,0.22641509433962265,Mahabharat,0
13,1,13,3.1,tt0158417,53,0.24528301886792453,Mahabharat,0
14,1,14,3.2,tt0158417,53,0.2641509433962264,Mahabharat,0
15,1,15,3.2,tt0158417,53,0.2830188679245283,Mahabharat,0
16,1,16,3.3,tt0158417,53,0.3018867924528302,Mahabharat,0
17,1,17,3.5,tt0158417,53,0.32075471698113206,Mahabharat,0
18,1,18,3.8,tt0158417,53,0.33962264150943394,Mahabharat,0
19,1,19,3.5,tt0158417,53,0.3584905660377358,Mahabharat,0
20,1,20,4.2,tt0158417,53,0.37735849056603776,Mahabharat,0
21,1,21,4.1,tt0158417,53,0.39622641509433965,Mahabharat,0
22,1,22,6.9,tt0158417,53,0.41509433962264153,Mahabharat,0
23,1,23,6.9,tt0158417,53,0.4339622641509434,Mahabharat,0
24,1,24,8.2,tt0158417,53,0.4528301886792453,Mahabharat,0
25,1,25,7.6,tt0158417,53,0.4716981132075472,Mahabharat,0
26,1,26,7.9,tt0158417,53,0.49056603773584906,Mahabharat,0
27,1,27,5.7,tt0158417,53,0.5094339622641509,Mahabharat,0
28,1,28,5.8,tt0158417,53,0.5283018867924528,Mahabharat,0
29,1,29,6.8,tt0158417,53,0.5471698113207547,Mahabharat,0
30,1,30,6.8,tt0158417,53,0.5660377358490566,Mahabharat,0
31,1,31,6.8,tt0158417,53,0.5849056603773585,Mahabharat,0
32,1,32,7.6,tt0158417,53,0.6037735849056604,Mahabharat,0
33,1,33,7.6,tt0158417,53,0.6226415094339622,Mahabharat,0
34,1,34,7.2,tt0158417,53,0.6415094339622641,Mahabharat,0
35,1,35,7.0,tt0158417,53,0.660377358490566,Mahabharat,0
36,1,36,7.9,tt0158417,53,0.6792452830188679,Mahabharat,0
37,1,37,8.1,tt0158417,53,0.6981132075471698,Mahabharat,0
38,1,38,9.0,tt0158417,53,0.7169811320754716,Mahabharat,0
39,1,39,8.2,tt0158417,53,0.7358490566037735,Mahabharat,0
40,1,40,8.4,tt0158417,53,0.7547169811320755,Mahabharat,0
41,1,41,8.4,tt0158417,53,0.7735849056603774,Mahabharat,0
42,1,42,7.9,tt0158417,53,0.7924528301886793,Mahabharat,0
43,1,43,8.2,tt0158417,53,0.8113207547169812,Mahabharat,0
44,1,44,8.3,tt0158417,53,0.8301886792452831,Mahabharat,0
45,1,45,8.7,tt0158417,53,0.8490566037735849,Mahabharat,0
46,1,46,8.6,tt0158417,53,0.8679245283018868,Mahabharat,0
47,1,47,9.0,tt0158417,53,0.8867924528301887,Mahabharat,0
48,1,48,5.7,tt0158417,53,0.9056603773584906,Mahabharat,0
49,1,49,5.2,tt0158417,53,0.9245283018867925,Mahabharat,0
50,1,50,5.7,tt0158417,53,0.9433962264150944,Mahabharat,0
51,1,51,5.6,tt0158417,53,0.9622641509433962,Mahabharat,0
3,1,3,7.9,tt0161952,114,0.02631578947368421,Seinto Seiya,0
5,1,5,8.4,tt0161952,114,0.043859649122807015,Seinto Seiya,0
7,1,7,8.1,tt0161952,114,0.06140350877192982,Seinto Seiya,0
9,1,9,8.1,tt0161952,114,0.07894736842105263,Seinto Seiya,0
12,1,12,8.4,tt0161952,114,0.10526315789473684,Seinto Seiya,0
14,1,14,8.3,tt0161952,114,0.12280701754385964,Seinto Seiya,0
16,1,16,8.2,tt0161952,114,0.14035087719298245,Seinto Seiya,0
18,1,18,7.9,tt0161952,114,0.15789473684210525,Seinto Seiya,0
20,1,20,8.2,tt0161952,114,0.17543859649122806,Seinto Seiya,0
23,1,23,8.3,tt0161952,114,0.20175438596491227,Seinto Seiya,0
25,1,25,8.5,tt0161952,114,0.21929824561403508,Seinto Seiya,0
27,1,27,8.5,tt0161952,114,0.23684210526315788,Seinto Seiya,0
29,1,29,8.1,tt0161952,114,0.2543859649122807,Seinto Seiya,0
32,1,32,8.1,tt0161952,114,0.2807017543859649,Seinto Seiya,0
34,1,34,8.3,tt0161952,114,0.2982456140350877,Seinto Seiya,0
36,1,36,8.3,tt0161952,114,0.3157894736842105,Seinto Seiya,0
38,1,38,8.7,tt0161952,114,0.3333333333333333,Seinto Seiya,0
40,1,40,7.8,tt0161952,114,0.3508771929824561,Seinto Seiya,0
43,1,43,8.3,tt0161952,114,0.37719298245614036,Seinto Seiya,0
45,1,45,8.1,tt0161952,114,0.39473684210526316,Seinto Seiya,0
47,1,47,8.2,tt0161952,114,0.41228070175438597,Seinto Seiya,0
49,1,49,8.0,tt0161952,114,0.4298245614035088,Seinto Seiya,0
51,1,51,8.1,tt0161952,114,0.4473684210526316,Seinto Seiya,0
54,1,54,8.1,tt0161952,114,0.47368421052631576,Seinto Seiya,0
56,1,56,8.4,tt0161952,114,0.49122807017543857,Seinto Seiya,0
58,1,58,8.3,tt0161952,114,0.5087719298245614,Seinto Seiya,0
60,1,60,8.0,tt0161952,114,0.5263157894736842,Seinto Seiya,0
63,1,63,8.0,tt0161952,114,0.5526315789473685,Seinto Seiya,0
65,1,65,8.3,tt0161952,114,0.5701754385964912,Seinto Seiya,0
67,1,67,8.7,tt0161952,114,0.5877192982456141,Seinto Seiya,0
69,1,69,8.5,tt0161952,114,0.6052631578947368,Seinto Seiya,0
71,1,71,8.6,tt0161952,114,0.6228070175438597,Seinto Seiya,0
74,2,1,8.2,tt0161952,114,0.6491228070175439,Seinto Seiya,0
76,2,3,8.3,tt0161952,114,0.6666666666666666,Seinto Seiya,0
78,2,5,8.3,tt0161952,114,0.6842105263157895,Seinto Seiya,0
80,2,7,8.3,tt0161952,114,0.7017543859649122,Seinto Seiya,0
82,2,9,8.5,tt0161952,114,0.7192982456140351,Seinto Seiya,0
85,2,12,8.6,tt0161952,114,0.7456140350877193,Seinto Seiya,0
87,2,14,8.5,tt0161952,114,0.7631578947368421,Seinto Seiya,0
89,2,16,8.4,tt0161952,114,0.7807017543859649,Seinto Seiya,0
91,2,18,8.3,tt0161952,114,0.7982456140350878,Seinto Seiya,0
94,2,21,8.4,tt0161952,114,0.8245614035087719,Seinto Seiya,0
96,2,23,8.5,tt0161952,114,0.8421052631578947,Seinto Seiya,0
98,2,25,8.3,tt0161952,114,0.8596491228070176,Seinto Seiya,0
100,3,1,8.2,tt0161952,114,0.8771929824561403,Seinto Seiya,0
102,3,3,8.3,tt0161952,114,0.8947368421052632,Seinto Seiya,0
105,3,6,8.3,tt0161952,114,0.9210526315789473,Seinto Seiya,0
107,3,8,8.1,tt0161952,114,0.9385964912280702,Seinto Seiya,0
109,3,10,7.8,tt0161952,114,0.956140350877193,Seinto Seiya,0
111,3,12,7.9,tt0161952,114,0.9736842105263158,Seinto Seiya,0
5,1,5,7.6,tt0163507,220,0.022727272727272728,Whose Line Is It Anyway?,0
9,1,9,7.6,tt0163507,220,0.04090909090909091,Whose Line Is It Anyway?,0
13,1,13,7.6,tt0163507,220,0.05909090909090909,Whose Line Is It Anyway?,0
18,1,18,7.4,tt0163507,220,0.08181818181818182,Whose Line Is It Anyway?,0
22,2,2,8.2,tt0163507,220,0.1,Whose Line Is It Anyway?,0
26,2,6,7.6,tt0163507,220,0.11818181818181818,Whose Line Is It Anyway?,0
31,2,11,7.5,tt0163507,220,0.1409090909090909,Whose Line Is It Anyway?,0
35,2,15,7.2,tt0163507,220,0.1590909090909091,Whose Line Is It Anyway?,0
39,2,19,7.7,tt0163507,220,0.17727272727272728,Whose Line Is It Anyway?,0
43,2,23,7.5,tt0163507,220,0.19545454545454546,Whose Line Is It Anyway?,0
48,2,28,7.7,tt0163507,220,0.21818181818181817,Whose Line Is It Anyway?,0
52,2,32,7.5,tt0163507,220,0.23636363636363636,Whose Line Is It Anyway?,0
56,2,36,7.3,tt0163507,220,0.2545454545454545,Whose Line Is It Anyway?,0
61,3,2,7.2,tt0163507,220,0.2772727272727273,Whose Line Is It Anyway?,0
65,3,6,7.2,tt0163507,220,0.29545454545454547,Whose Line Is It Anyway?,0
69,3,10,8.8,tt0163507,220,0.31363636363636366,Whose Line Is It Anyway?,0
74,3,15,7.0,tt0163507,220,0.33636363636363636,Whose Line Is It Anyway?,0
78,3,19,7.2,tt0163507,220,0.35454545454545455,Whose Line Is It Anyway?,0
82,3,23,6.9,tt0163507,220,0.37272727272727274,Whose Line Is It Anyway?,0
86,3,27,7.0,tt0163507,220,0.39090909090909093,Whose Line Is It Anyway?,0
91,3,32,7.3,tt0163507,220,0.41363636363636364,Whose Line Is It Anyway?,0
95,3,36,6.8,tt0163507,220,0.4318181818181818,Whose Line Is It Anyway?,0
99,3,40,7.0,tt0163507,220,0.45,Whose Line Is It Anyway?,0
104,4,5,6.9,tt0163507,220,0.4727272727272727,Whose Line Is It Anyway?,0
108,4,9,8.2,tt0163507,220,0.4909090909090909,Whose Line Is It Anyway?,0
112,4,13,7.1,tt0163507,220,0.509090909090909,Whose Line Is It Anyway?,0
116,4,17,7.0,tt0163507,220,0.5272727272727272,Whose Line Is It Anyway?,0
121,4,22,7.1,tt0163507,220,0.55,Whose Line Is It Anyway?,0
125,4,26,7.2,tt0163507,220,0.5681818181818182,Whose Line Is It Anyway?,0
129,4,30,7.2,tt0163507,220,0.5863636363636363,Whose Line Is It Anyway?,0
134,5,4,7.4,tt0163507,220,0.6090909090909091,Whose Line Is It Anyway?,0
138,5,8,7.4,tt0163507,220,0.6272727272727273,Whose Line Is It Anyway?,0
142,5,12,6.7,tt0163507,220,0.6454545454545455,Whose Line Is It Anyway?,0
147,5,17,9.2,tt0163507,220,0.6681818181818182,Whose Line Is It Anyway?,0
151,5,21,7.5,tt0163507,220,0.6863636363636364,Whose Line Is It Anyway?,0
155,5,25,6.7,tt0163507,220,0.7045454545454546,Whose Line Is It Anyway?,0
159,5,29,7.0,tt0163507,220,0.7227272727272728,Whose Line Is It Anyway?,0
164,5,34,7.2,tt0163507,220,0.7454545454545455,Whose Line Is It Anyway?,0
168,6,4,6.9,tt0163507,220,0.7636363636363637,Whose Line Is It Anyway?,0
172,6,8,6.8,tt0163507,220,0.7818181818181819,Whose Line Is It Anyway?,0
177,7,3,7.0,tt0163507,220,0.8045454545454546,Whose Line Is It Anyway?,0
181,7,7,7.8,tt0163507,220,0.8227272727272728,Whose Line Is It Anyway?,0
185,7,11,6.7,tt0163507,220,0.8409090909090909,Whose Line Is It Anyway?,0
189,7,15,7.1,tt0163507,220,0.8590909090909091,Whose Line Is It Anyway?,0
194,7,20,7.1,tt0163507,220,0.8818181818181818,Whose Line Is It Anyway?,0
198,7,24,7.7,tt0163507,220,0.9,Whose Line Is It Anyway?,0
202,8,3,7.5,tt0163507,220,0.9181818181818182,Whose Line Is It Anyway?,0
207,8,8,7.1,tt0163507,220,0.9409090909090909,Whose Line Is It Anyway?,0
211,8,12,7.1,tt0163507,220,0.9590909090909091,Whose Line Is It Anyway?,0
215,8,16,8.4,tt0163507,220,0.9772727272727273,Whose Line Is It Anyway?,0
2,1,2,7.6,tt0182629,95,0.021052631578947368,Rurouni Kenshin: Wandering Samurai,0
4,1,4,7.9,tt0182629,95,0.042105263157894736,Rurouni Kenshin: Wandering Samurai,0
6,1,6,7.9,tt0182629,95,0.06315789473684211,Rurouni Kenshin: Wandering Samurai,0
8,1,8,8.1,tt0182629,95,0.08421052631578947,Rurouni Kenshin: Wandering Samurai,0
10,1,10,8.1,tt0182629,95,0.10526315789473684,Rurouni Kenshin: Wandering Samurai,0
12,1,12,7.9,tt0182629,95,0.12631578947368421,Rurouni Kenshin: Wandering Samurai,0
13,1,13,6.7,tt0182629,95,0.1368421052631579,Rurouni Kenshin: Wandering Samurai,0
15,1,15,7.8,tt0182629,95,0.15789473684210525,Rurouni Kenshin: Wandering Samurai,0
17,1,17,7.2,tt0182629,95,0.17894736842105263,Rurouni Kenshin: Wandering Samurai,0
19,1,19,7.8,tt0182629,95,0.2,Rurouni Kenshin: Wandering Samurai,0
21,1,21,7.9,tt0182629,95,0.22105263157894736,Rurouni Kenshin: Wandering Samurai,0
23,1,23,7.8,tt0182629,95,0.24210526315789474,Rurouni Kenshin: Wandering Samurai,0
24,1,24,8.5,tt0182629,95,0.25263157894736843,Rurouni Kenshin: Wandering Samurai,0
26,1,26,7.9,tt0182629,95,0.2736842105263158,Rurouni Kenshin: Wandering Samurai,0
28,2,1,8.7,tt0182629,95,0.29473684210526313,Rurouni Kenshin: Wandering Samurai,0
30,2,3,9.3,tt0182629,95,0.3157894736842105,Rurouni Kenshin: Wandering Samurai,0
32,2,5,8.5,tt0182629,95,0.3368421052631579,Rurouni Kenshin: Wandering Samurai,0
34,2,7,8.1,tt0182629,95,0.35789473684210527,Rurouni Kenshin: Wandering Samurai,0
36,2,9,8.8,tt0182629,95,0.37894736842105264,Rurouni Kenshin: Wandering Samurai,0
37,2,10,8.7,tt0182629,95,0.3894736842105263,Rurouni Kenshin: Wandering Samurai,0
39,2,12,8.4,tt0182629,95,0.4105263157894737,Rurouni Kenshin: Wandering Samurai,0
41,2,14,8.5,tt0182629,95,0.43157894736842106,Rurouni Kenshin: Wandering Samurai,0
43,2,16,9.3,tt0182629,95,0.45263157894736844,Rurouni Kenshin: Wandering Samurai,0
45,2,18,8.5,tt0182629,95,0.47368421052631576,Rurouni Kenshin: Wandering Samurai,0
47,2,20,8.7,tt0182629,95,0.49473684210526314,Rurouni Kenshin: Wandering Samurai,0
48,2,21,8.9,tt0182629,95,0.5052631578947369,Rurouni Kenshin: Wandering Samurai,0
50,2,23,8.7,tt0182629,95,0.5263157894736842,Rurouni Kenshin: Wandering Samurai,0
52,2,25,8.4,tt0182629,95,0.5473684210526316,Rurouni Kenshin: Wandering Samurai,0
54,2,27,8.6,tt0182629,95,0.5684210526315789,Rurouni Kenshin: Wandering Samurai,0
56,2,29,8.6,tt0182629,95,0.5894736842105263,Rurouni Kenshin: Wandering Samurai,0
58,2,31,8.6,tt0182629,95,0.6105263157894737,Rurouni Kenshin: Wandering Samurai,0
59,2,32,8.5,tt0182629,95,0.6210526315789474,Rurouni Kenshin: Wandering Samurai,0
61,2,34,8.3,tt0182629,95,0.6421052631578947,Rurouni Kenshin: Wandering Samurai,0
63,3,1,8.3,tt0182629,95,0.6631578947368421,Rurouni Kenshin: Wandering Samurai,0
65,3,3,7.4,tt0182629,95,0.6842105263157895,Rurouni Kenshin: Wandering Samurai,0
67,3,5,7.8,tt0182629,95,0.7052631578947368,Rurouni Kenshin: Wandering Samurai,0
69,3,7,7.6,tt0182629,95,0.7263157894736842,Rurouni Kenshin: Wandering Samurai,0
71,3,9,7.6,tt0182629,95,0.7473684210526316,Rurouni Kenshin: Wandering Samurai,0
72,3,10,7.7,tt0182629,95,0.7578947368421053,Rurouni Kenshin: Wandering Samurai,0
74,3,12,8.2,tt0182629,95,0.7789473684210526,Rurouni Kenshin: Wandering Samurai,0
76,3,14,7.8,tt0182629,95,0.8,Rurouni Kenshin: Wandering Samurai,0
78,3,16,7.7,tt0182629,95,0.8210526315789474,Rurouni Kenshin: Wandering Samurai,0
80,3,18,7.7,tt0182629,95,0.8421052631578947,Rurouni Kenshin: Wandering Samurai,0
82,3,20,7.8,tt0182629,95,0.8631578947368421,Rurouni Kenshin: Wandering Samurai,0
83,3,21,7.9,tt0182629,95,0.8736842105263158,Rurouni Kenshin: Wandering Samurai,0
85,3,23,7.9,tt0182629,95,0.8947368421052632,Rurouni Kenshin: Wandering Samurai,0
87,3,25,7.7,tt0182629,95,0.9157894736842105,Rurouni Kenshin: Wandering Samurai,0
89,3,27,7.7,tt0182629,95,0.9368421052631579,Rurouni Kenshin: Wandering Samurai,0
91,3,29,7.6,tt0182629,95,0.9578947368421052,Rurouni Kenshin: Wandering Samurai,0
93,3,31,7.7,tt0182629,95,0.9789473684210527,Rurouni Kenshin: Wandering Samurai,0
4,1,4,8.3,tt0200276,155,0.025806451612903226,The West Wing,0
7,1,7,8.4,tt0200276,155,0.04516129032258064,The West Wing,0
10,1,10,9.2,tt0200276,155,0.06451612903225806,The West Wing,0
13,1,13,8.5,tt0200276,155,0.08387096774193549,The West Wing,0
16,1,16,8.1,tt0200276,155,0.1032258064516129,The West Wing,0
19,1,19,9.0,tt0200276,155,0.12258064516129032,The West Wing,0
22,1,22,9.2,tt0200276,155,0.14193548387096774,The West Wing,0
25,2,3,8.4,tt0200276,155,0.16129032258064516,The West Wing,0
28,2,6,7.8,tt0200276,155,0.18064516129032257,The West Wing,0
31,2,9,8.4,tt0200276,155,0.2,The West Wing,0
34,2,12,7.9,tt0200276,155,0.21935483870967742,The West Wing,0
37,2,15,8.3,tt0200276,155,0.23870967741935484,The West Wing,0
40,2,18,8.9,tt0200276,155,0.25806451612903225,The West Wing,0
43,2,21,9.0,tt0200276,155,0.27741935483870966,The West Wing,0
46,3,2,8.3,tt0200276,155,0.2967741935483871,The West Wing,0
49,3,5,8.1,tt0200276,155,0.3161290322580645,The West Wing,0
52,3,8,8.3,tt0200276,155,0.33548387096774196,The West Wing,0
55,3,11,8.1,tt0200276,155,0.3548387096774194,The West Wing,0
58,3,14,8.3,tt0200276,155,0.3741935483870968,The West Wing,0
61,3,17,8.1,tt0200276,155,0.3935483870967742,The West Wing,0
64,3,20,8.3,tt0200276,155,0.4129032258064516,The West Wing,0
67,4,1,8.8,tt0200276,155,0.432258064516129,The West Wing,0
70,4,4,7.9,tt0200276,155,0.45161290322580644,The West Wing,0
73,4,7,8.6,tt0200276,155,0.47096774193548385,The West Wing,0
76,4,10,7.9,tt0200276,155,0.49032258064516127,The West Wing,0
79,4,13,7.5,tt0200276,155,0.5096774193548387,The West Wing,0
82,4,16,8.0,tt0200276,155,0.5290322580645161,The West Wing,0
85,4,19,7.7,tt0200276,155,0.5483870967741935,The West Wing,0
88,4,22,9.1,tt0200276,155,0.567741935483871,The West Wing,0
91,5,2,8.2,tt0200276,155,0.5870967741935483,The West Wing,0
94,5,5,7.7,tt0200276,155,0.6064516129032258,The West Wing,0
97,5,8,8.7,tt0200276,155,0.6258064516129033,The West Wing,0
100,5,11,7.7,tt0200276,155,0.6451612903225806,The West Wing,0
103,5,14,7.7,tt0200276,155,0.6645161290322581,The West Wing,0
106,5,17,9.2,tt0200276,155,0.6838709677419355,The West Wing,0
109,5,20,8.0,tt0200276,155,0.7032258064516129,The West Wing,0
112,6,1,8.2,tt0200276,155,0.7225806451612903,The West Wing,0
115,6,4,8.4,tt0200276,155,0.7419354838709677,The West Wing,0
118,6,7,7.8,tt0200276,155,0.7612903225806451,The West Wing,0
121,6,10,8.1,tt0200276,155,0.7806451612903226,The West Wing,0
124,6,13,8.1,tt0200276,155,0.8,The West Wing,0
127,6,16,8.1,tt0200276,155,0.8193548387096774,The West Wing,0
130,6,19,7.3,tt0200276,155,0.8387096774193549,The West Wing,0
133,6,22,8.9,tt0200276,155,0.8580645161290322,The West Wing,0
136,7,3,7.9,tt0200276,155,0.8774193548387097,The West Wing,0
139,7,6,8.0,tt0200276,155,0.896774193548387,The West Wing,0
142,7,9,8.0,tt0200276,155,0.9161290322580645,The West Wing,0
145,7,12,8.5,tt0200276,155,0.9354838709677419,The West Wing,0
148,7,15,7.8,tt0200276,155,0.9548387096774194,The West Wing,0
151,7,18,8.9,tt0200276,155,0.9741935483870968,The West Wing,0
6,1,6,6.8,tt0214341,276,0.021739130434782608,Dragon Ball Z,0
11,1,11,6.3,tt0214341,276,0.03985507246376811,Dragon Ball Z,0
17,1,17,6.5,tt0214341,276,0.06159420289855073,Dragon Ball Z,0
22,1,22,6.7,tt0214341,276,0.07971014492753623,Dragon Ball Z,0
27,2,1,6.6,tt0214341,276,0.09782608695652174,Dragon Ball Z,0
33,2,7,7.1,tt0214341,276,0.11956521739130435,Dragon Ball Z,0
38,2,12,7.2,tt0214341,276,0.13768115942028986,Dragon Ball Z,0
44,2,18,7.2,tt0214341,276,0.15942028985507245,Dragon Ball Z,0
49,2,23,7.1,tt0214341,276,0.17753623188405798,Dragon Ball Z,0
54,3,1,7.1,tt0214341,276,0.1956521739130435,Dragon Ball Z,0
60,3,7,7.1,tt0214341,276,0.21739130434782608,Dragon Ball Z,0
65,4,5,7.1,tt0214341,276,0.23550724637681159,Dragon Ball Z,0
71,4,11,7.1,tt0214341,276,0.2572463768115942,Dragon Ball Z,0
76,4,16,6.5,tt0214341,276,0.2753623188405797,Dragon Ball Z,0
81,4,21,6.8,tt0214341,276,0.29347826086956524,Dragon Ball Z,0
87,4,27,6.5,tt0214341,276,0.31521739130434784,Dragon Ball Z,0
92,4,32,6.5,tt0214341,276,0.3333333333333333,Dragon Ball Z,0
98,5,6,6.4,tt0214341,276,0.35507246376811596,Dragon Ball Z,0
103,6,1,6.8,tt0214341,276,0.37318840579710144,Dragon Ball Z,0
108,6,6,6.0,tt0214341,276,0.391304347826087,Dragon Ball Z,0
114,7,4,7.3,tt0214341,276,0.41304347826086957,Dragon Ball Z,0
119,7,9,7.2,tt0214341,276,0.4311594202898551,Dragon Ball Z,0
125,8,1,6.9,tt0214341,276,0.4528985507246377,Dragon Ball Z,0
130,8,6,6.7,tt0214341,276,0.47101449275362317,Dragon Ball Z,0
135,8,11,7.1,tt0214341,276,0.4891304347826087,Dragon Ball Z,0
141,9,4,7.3,tt0214341,276,0.5108695652173914,Dragon Ball Z,0
146,9,9,5.0,tt0214341,276,0.5289855072463768,Dragon Ball Z,0
151,10,1,4.8,tt0214341,276,0.5471014492753623,Dragon Ball Z,0
157,10,7,5.6,tt0214341,276,0.5688405797101449,Dragon Ball Z,0
162,10,12,4.9,tt0214341,276,0.5869565217391305,Dragon Ball Z,0
168,10,18,6.2,tt0214341,276,0.6086956521739131,Dragon Ball Z,0
173,10,23,6.2,tt0214341,276,0.6268115942028986,Dragon Ball Z,0
178,10,28,6.0,tt0214341,276,0.644927536231884,Dragon Ball Z,0
184,11,5,6.9,tt0214341,276,0.6666666666666666,Dragon Ball Z,0
189,11,10,6.2,tt0214341,276,0.6847826086956522,Dragon Ball Z,0
195,12,1,6.9,tt0214341,276,0.7065217391304348,Dragon Ball Z,0
200,12,6,6.8,tt0214341,276,0.7246376811594203,Dragon Ball Z,0
205,13,1,7.2,tt0214341,276,0.7427536231884058,Dragon Ball Z,0
211,13,7,6.5,tt0214341,276,0.7644927536231884,Dragon Ball Z,0
216,13,12,6.8,tt0214341,276,0.782608695652174,Dragon Ball Z,0
222,14,6,7.4,tt0214341,276,0.8043478260869565,Dragon Ball Z,0
227,14,11,5.0,tt0214341,276,0.822463768115942,Dragon Ball Z,0
232,14,16,5.0,tt0214341,276,0.8405797101449275,Dragon Ball Z,0
238,14,22,6.8,tt0214341,276,0.8623188405797102,Dragon Ball Z,0
243,15,5,4.8,tt0214341,276,0.8804347826086957,Dragon Ball Z,0
249,15,11,5.8,tt0214341,276,0.9021739130434783,Dragon Ball Z,0
254,15,16,4.8,tt0214341,276,0.9202898550724637,Dragon Ball Z,0
